Date,L#SD_sim,GSTD_sim,SWAD_sim,GWAD_sim,RWAD_sim,CWAD_sim,PWAD_sim,CHTD_sim,CWID_sim,RDPD_sim,L#SD_obs,GSTD_obs,SWAD_obs,GWAD_obs,RWAD_obs,CWAD_obs,PWAD_obs,CHTD_obs,CWID_obs,RDPD_obs,situation,simulation_no,experiment,trno,site,year,cultivar,nitrogen_kg_ha,density_plants_m2
2021-06-16,10.4,5,222,6,108,445,22,0.64,0.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-17,10.7,5,239,8,116,473,27,0.66,0.2,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-18,10.9,5,254,11,122,498,32,0.69,0.2,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-19,11.2,5,269,14,128,525,37,0.71,0.2,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-20,11.5,5,275,17,130,539,43,0.73,0.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-21,11.8,5,280,21,132,552,49,0.76,0.2,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-22,12,5,293,25,134,574,55,0.79,0.2,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-23,12.3,5,308,30,138,601,61,0.81,0.2,1.27,NA,NA,NA,NA,NA,NA,NA,0.5799,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-24,12.6,5,325,35,139,627,68,0.84,0.2,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-25,12.8,5,331,41,139,640,75,0.86,0.2,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-26,13,5,339,47,140,656,82,0.88,0.2,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-27,13.2,5,361,53,140,688,90,0.89,0.2,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-28,13.4,5,374,59,139,710,97,0.9,0.2,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-29,13.6,5,372,66,142,714,105,0.91,0.2,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-06-30,13.8,5,370,73,141,719,113,0.93,0.2,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-01,14,5,377,79,140,732,119,0.94,0.2,1.43,NA,NA,395.90000000000003,22.083333333333332,53.916666666666664,752,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-02,14.1,5,378,86,141,740,127,0.95,0.2,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-03,14.3,5,373,93,140,739,134,0.96,0.2,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-04,14.3,5,378,99,139,750,140,0.97,0.2,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-05,14.3,5,374,106,139,751,147,0.98,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-06,14.3,5,374,112,138,755,153,0.99,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-07,14.3,5,367,117,136,750,158,1.01,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-08,14.3,7,370,122,135,757,162,1.02,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,0.6925,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-09,14.3,7,368,126,134,750,166,1.03,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-10,14.3,7,367,131,132,743,170,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-11,14.3,7,360,135,132,731,175,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-12,14.3,7,355,139,132,721,179,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-13,14.3,7,350,142,132,712,182,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-14,14.3,7,345,146,131,703,185,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-15,14.3,7,341,148,130,694,188,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-16,14.3,7,337,151,130,686,190,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-17,14.3,7,333,153,130,678,192,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-18,14.3,7,329,155,129,670,194,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-19,14.3,7,325,156,129,662,195,1.04,0.2,1.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-20,14.3,7,323,157,128,655,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-21,14.3,7,321,157,128,648,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-22,14.3,7,319,157,128,643,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,0.5564,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-23,14.3,7,318,157,128,638,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-24,14.3,7,318,157,128,635,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-25,14.3,7,319,157,129,633,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-26,14.3,7,318,157,129,630,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-27,14.3,7,318,157,129,627,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-28,14.3,8,319,157,129,625,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-29,14.3,8,318,157,129,622,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-30,14.3,8,321,157,130,622,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-07-31,14.3,8,322,157,130,622,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-08-01,14.3,8,324,157,131,622,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-08-02,14.3,8,323,157,131,619,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-08-03,14.3,8,324,157,131,618,196,1.04,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-08-04,14.3,8,325,157,131,617,196,1.04,0.2,1.5,NA,NA,550,207,88.5,900,NA,0.7576,NA,NA,UFCI2101_2,2,UFCI2101,2,PSREU,2021,NWG 2730,0,64
2021-05-05,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-06,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-07,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-08,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-09,0,0,1,0,3,4,0,0.02,0.03,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-10,0.3,0,2,0,3,5,0,0.02,0.03,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-11,0.6,0,2,0,3,6,0,0.02,0.04,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-12,0.9,0,2,0,3,7,0,0.03,0.05,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-13,1.2,0,2,0,3,8,0,0.03,0.06,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-14,1.4,0,2,0,3,10,0,0.04,0.07,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-15,1.7,0,2,0,4,12,0,0.04,0.07,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-16,1.9,0,2,0,4,15,0,0.05,0.08,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-17,2.2,0,3,0,4,18,0,0.05,0.09,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-18,2.5,0,3,0,5,23,0,0.06,0.1,0.46,4.333333333333333,NA,NA,NA,NA,NA,NA,0.119,0.11633333333333333,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-19,2.8,0,4,0,6,28,0,0.07,0.11,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-20,3,0,4,0,8,33,0,0.07,0.11,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-21,3.2,0,7,0,11,40,0,0.08,0.12,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-22,3.5,0,10,0,13,47,0,0.09,0.13,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-23,3.8,0,14,0,17,57,0,0.1,0.14,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-24,4,0,18,0,20,68,0,0.11,0.15,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-25,4.3,0,23,0,24,81,0,0.13,0.16,0.61,NA,NA,77.78,NA,13.616666666666667,272.3333333333333,NA,0.1196,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-26,4.5,0,29,0,29,95,0,0.14,0.17,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-27,4.8,0,36,0,34,112,0,0.15,0.18,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-28,5,0,44,0,40,131,0,0.17,0.19,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-29,5.3,1,53,0,47,154,0,0.19,0.2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-30,5.6,1,64,0,55,179,0,0.21,0.2,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-05-31,5.9,1,77,0,64,208,0,0.23,0.2,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-01,6.1,1,92,0,74,242,0,0.25,0.2,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-02,6.4,1,108,0,83,276,0,0.27,0.2,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-03,6.7,1,122,0,91,308,0,0.29,0.2,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-04,7,3,138,0,100,340,0,0.32,0.2,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-05,7.2,3,156,0,109,377,0,0.35,0.2,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-06,7.5,3,179,0,121,425,1,0.37,0.2,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-07,7.8,3,196,0,129,458,2,0.4,0.2,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-08,8.1,5,225,0,143,517,4,0.43,0.2,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-09,8.3,5,253,0,156,575,8,0.45,0.2,0.94,NA,NA,NA,NA,NA,NA,NA,0.8283,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-10,8.6,5,282,0,168,631,12,0.48,0.2,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-11,8.9,5,317,0,183,701,17,0.51,0.2,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-12,9.2,5,343,2,193,753,23,0.54,0.2,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-13,9.5,5,364,4,201,796,30,0.57,0.2,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-14,9.7,5,391,7,211,851,39,0.59,0.2,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-15,10,5,422,10,221,914,48,0.62,0.2,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-16,10.3,5,457,15,233,984,60,0.65,0.2,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-17,10.6,5,491,21,244,1053,73,0.68,0.2,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-18,10.9,5,524,27,254,1121,88,0.71,0.2,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-19,11.1,5,557,35,264,1190,104,0.74,0.2,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-20,11.4,5,573,44,268,1232,123,0.77,0.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-21,11.7,5,586,54,271,1270,143,0.81,0.2,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-22,12,5,611,66,277,1329,163,0.84,0.2,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-23,12.2,5,646,81,286,1405,186,0.87,0.2,1.27,NA,NA,NA,NA,NA,NA,NA,1.2936,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-24,12.5,5,673,96,292,1470,210,0.9,0.2,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-25,12.7,5,686,114,295,1516,237,0.93,0.2,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-26,13,5,705,133,299,1571,265,0.96,0.2,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-27,13.2,5,751,153,311,1671,294,0.99,0.2,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-28,13.5,5,795,174,323,1767,325,1.01,0.2,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-29,13.7,5,809,198,326,1818,357,1.04,0.2,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-06-30,13.9,5,809,225,325,1849,392,1.06,0.2,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-01,14.2,5,817,252,327,1894,428,1.09,0.2,1.46,NA,NA,916.7333333333333,88.33333333333333,215.66666666666666,1675.6666666666667,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-02,14.4,5,846,280,335,1972,464,1.1,0.2,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-03,14.6,5,843,310,334,1992,493,1.13,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-04,14.6,5,852,342,336,2039,532,1.14,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-05,14.6,5,864,374,339,2091,570,1.16,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-06,14.6,5,873,406,341,2140,609,1.18,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-07,14.6,5,871,422,337,2144,622,1.22,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-08,14.6,7,900,454,345,2220,657,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,1.2739,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-09,14.6,7,919,485,351,2256,689,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-10,14.6,7,952,516,361,2314,721,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-11,14.6,7,984,547,370,2371,751,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-12,14.6,7,1012,576,378,2417,779,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-13,14.6,7,1047,604,389,2473,805,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-14,14.6,7,1083,630,399,2529,829,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-15,14.6,7,1124,653,411,2589,851,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-16,14.6,7,1159,675,422,2641,872,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-17,14.6,7,1196,696,433,2693,891,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-18,14.6,7,1221,715,440,2726,909,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-19,14.6,7,1233,732,443,2742,926,1.24,0.2,1.5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-20,14.6,7,1264,746,453,2781,938,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-21,14.6,7,1290,756,460,2810,948,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-22,14.6,7,1320,762,469,2841,952,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,1.3445,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
2021-07-23,14.6,7,1342,764,476,2860,955,1.24,0.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UFCI2101_3,3,UFCI2101,3,PSREU,2021,NWG 2730,280,60.5
